Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
USER Lu mah emang udik wan',1,1,1,0,0,0,0,0,1,1,0,0
ciri-ciri rezim akan runtuh setiap ada demo langsung ditangkap,1,0,1,0,0,0,0,0,1,1,0,0
"USER Yang salah, apbn buat gaji si mulut onta!.. kerja gak ada, semoga Allah cepet kasib ente aza",1,1,1,0,0,0,1,0,0,1,0,0
emang bolot. URL,1,1,1,0,0,0,1,0,0,1,0,0
"Dulu, karena pencitraan semua kelemahan dan kepolosannya diterima oleh kebanyakan dari kalangan rakyat wong cilik, karena saat itu 'KITA' tak sadar jika dikibuli oleh modus kesederhanaan si kaos oblong dan sandal jepit.; ; #AkuMauPresidenBaru #2019GantiPre",1,0,1,0,0,0,0,0,1,1,0,0
"tapi kalo coret\xc2\xb2 tuh ya masih sih. tanganku ini gabisa diem emang :( kalo udah kepegang pulpen pasti bakal aku tulis2in, dulu taplak meja ku pas smp penuh coretan -_- dinding juga ya Allah kotoreu ! untung itu udah kelas 9 jadi aq kan aq tida semp",0,0,0,0,0,0,0,0,0,0,0,0
USER Atasan nya plonga plongo yaa bawahan nya pada dungu... Rezim ora mikir',1,1,0,1,0,0,0,0,1,0,1,0
USER USER USER USER USER namanya juga perusahaan milik asing\xf0\x9f\x98\x81\xf0\x9f\x98\x82\xf0\x9f\x98\x81',0,0,0,0,0,0,0,0,0,0,0,0
USER muka muka pecun nih',1,1,1,0,0,0,1,1,0,1,0,0
"USER Emang semua yg gak beriman kepada Allah itu kafir, dan semua nabi yg pernah diutus beriman kepda Allah, trus lo maksain referensi orang kafir, pake kaidah orang muslim, lu maksain resep dokter buat bikin rumah namnya, gak nyambung dongoooo'",1,1,1,0,1,0,0,0,0,1,0,0
ketika potong rambut malah kependekan dan culun.',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER Aduuhh... kasian liat argumenmu asep. \n\nKalau gk bisa liat scr langsung arab minimal baca ttg negara arab spt apa disana.\n\nNegara2 arab skrg byk kerjasama dgn china yg lu bilang komunis..\n\nMiris aaah',0,0,0,0,0,0,0,0,0,0,0,0
"USER BILA AKU DGR GO GO EN PART JK YG DIA SEBUT ""MADE"" TU AKU SUKA GILA HAHAHAHAH'",0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: Ya Gustiiii... Apakah ini yang dinamakan brengsek? \nBegitu nemu ai konfrontir aja langsung:\n""Baek2 ketauan istri lhoo""\nApa\xe2\x80\xa6'",0,1,0,0,0,0,0,0,0,0,0,0
USER USER setan lo',1,1,1,0,0,0,0,0,1,1,0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER Pelabur asing dh sedar sejak awal lagi.\nHilang keyakinan dlm pentadbiran rejim #PHiraun.\n\nBr,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER USER USER USER Mungkin ya karenaa terbiasa narasi kekerasan, jd kata bom yg sensitif dlm situasi skrg ini, ga berarti apa2 buat mereka. Mrk pikir itu utk mem",0,0,0,0,0,0,0,0,0,0,0,0
2. \n\xe2\x80\x9csayaaaaang\xe2\x80\x9d\n\xe2\x80\x9ckamu dimana?\xe2\x80\x9d\n\xe2\x80\x9cby\xe2\x80\x9d 123456789x\n\xe2\x80\x9cudah makan?\xe2\x80\x9d\n\xe2\x80\x9caku takut diajak minum\xe2\x80\x9d\n\xe2\x80\x9csebatang boleh?\xe2\x80\x9d\n\xe2\x80\x,0,0,0,0,0,0,0,0,0,0,0,0
"2. Saya memiliki teman yg hampir tidak bisa ngomong ""tidak bisa"" ke semua ajakan temannya, dia amat sangat mudah bergaul, klo ngomong rada ceplas ceplos, tanggung jawab dan rasa ambisiusnya juga tinggi. Dia berasal dari suku jawa yg sangat mencintai kebuda",0,0,0,0,0,0,0,0,0,0,0,0
Aku tgh mkn nasi kandaq smbil scroll twitter pastu naik gmbr jamban dkt tl bangang betul la !!',0,0,0,0,0,0,0,0,0,0,0,0
RT USER USER USER USER Usut terus kasus korupsi Sandiaga dan Anies BATALKAN pengangkatan Anies-Sandi !,1,0,0,1,0,0,0,0,1,0,0,1
"Kemaren beli ayam. Udah dipotong, tapi lama banget matinya tuh ayam. \nEh.. Masih kejet2, sama si tukang ayam langsung di rendam di air panas. Aku protes gak mau beli. Tp dia memelas. \nYa udah, aku bayar. Tapi aku buang ayamnya. Masak makan bangkai\n\nSYARIAH ISLAM HARGA MATI!'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Hah ini enaknya di sate atau di saus padang titit segede gini',0,1,0,0,0,0,0,0,0,0,0,0
USER Percuma gak perlu di ingetin bang USER klo orang di hatinya sudah tertanam sifat dan ajaran iblis orang itu pastin lntolerans. Dan dia Akan mngadu domba. Tabur kebncian. Sara dll',0,1,0,0,0,0,0,0,0,0,0,0
"Nama Lengkap : Iris Jung\n\nNama Asli : Jung An Ri\n\nTempat, Tanggal lahir : Busan, 10 Agustus 1991\n\nAgama : Katolik'",0,0,0,0,0,0,0,0,0,0,0,0
USER Ogah. Gue milih2 lesbi jg kwin',0,0,0,0,0,0,0,0,0,0,0,0
"Hari ini: Rilis Survei Elektabilitas Calon Walikota dan Calon Wakil Walikota Pilkada Kota Bogor 2018, jam 12.00 Wib, bertempat di Hotel Royal Padjajaran (Ruang Padjajaran 6 Lantai 9), Jl, Padjajaran No. 12 Kota Bogor USER #rilischarta #pilkadako",0,0,0,0,0,0,0,0,0,0,0,0
Apa nakal2an aja ya bsok?\nPakew apa gtu wkwkkwkw \nNtah knp lg sarap',0,1,0,0,0,0,0,0,0,0,0,0
USER Badut IT bukan? Oh iya juga ya baru sadar......kalo bunga bangkai gimana?',0,0,0,0,0,0,0,0,0,0,0,0
RT USER: Lihat Kelakuan Trio Cebong Brengsek ini.. Kalau Ketemu Orang2 ini Kalian Mau Apakan twip ? URL,0,1,0,0,0,0,0,0,0,0,0,0
"USER Coco lee bukan kayak gini,matanya lebih sipit sama kulitnya agak tanned gitu,kalau si tata young kan blasteran amrik deh kayaknya'",0,0,0,0,0,0,0,0,0,0,0,0
#SaweranJateng; Bukti dukungan terus mengalir untuk #MbangunJatengMuktiBareng ; Dukungan Rakyat bukti kecintaan dan keperpihakan pd Pemimpin yang Bersih...ð???ð???ð???; USER ; USER; USER; USER; USER; USER USER,0,0,0,0,0,0,0,0,0,0,0,0
"Media yang layak dibaca. Portal berita khusus bank-bank milik negara. Mengulas seputar ekonomi, bisnis, keuangan dan perbankan",0,0,0,0,0,0,0,0,0,0,0,0
"6. USER maksa banget pingin jadi Presiden padahal MAS paling Cuma bisa jadi maling uang rakyat.&amp; gaya pilitiknya selalu pakai ayat, mayat dan agama. Demi ambisi!! Orang seperti ini otaknya normal apa gk ya? #MardaniKelimpungan",1,1,1,0,0,0,0,0,1,1,0,0
"USER USER Buat orang terkontaminasi faham kiri, atheis, komunis ,tentu saja PANAS denger ayat.\nBerhentilah mengusik ketenangan kami.'",0,0,0,0,0,0,0,0,0,0,0,0
"AHOK KAFIR BUKAN HANYA MALING TAPI JUGA GARONG, LAHAN LAUT MILIK NELAYAN DIRAMPOK & DIRAMPAS UNTUK REKLAMASI YG MENGUNTUNGKAN CINA2 KAFIR..",1,1,1,0,1,0,0,0,0,1,0,0
USER Kapir! Kelar sudah \xf0\x9f\xa4\xa3',0,1,0,0,0,0,0,0,0,0,0,0
"Anggota DPR dan DPD yang terhormat, apakah posting YM termasuk PENIPUAN? Quran 4:91 Bunuhlah 8:12 Penggallah",1,0,0,1,1,0,0,0,0,0,1,0
"USER Pak USER Muhammad bejad, Allah SWT dungu & biadab tak dibantah, KemenAgama harus sosialisasikan",1,1,0,1,1,0,0,0,0,0,1,0
PeduliRohingya Saya melihat rezim USER seperti tidak peduli akan nasib muslim rohingya dari pertama gk ada keluar kecaman dari mulutnya,1,0,1,0,1,0,0,0,0,1,0,0
"USER Rasulullah bilang \xe2\x80\x9ctiap bayi terlahir suci dan orang tuanya yg menentukan dia jadi Yahudi, Nasrani atau Majusi\xe2\x80\x9d'",0,0,0,0,0,0,0,0,0,0,0,0
USER Dia mafia kelas kakap. Join sini juga jadi maho',0,1,0,0,0,0,0,0,0,0,0,0
USER Kata Cebong Dolar naik ga ngaruh....MATAMU PICEK #gantipresiden2019',1,1,1,0,0,0,1,0,0,1,0,0
cek yuk -&gt; KPK Periksa Gubernur Sumut dan Cawagub Ijeck Shah KPK memeriksa Gubernur Sumater,0,0,0,0,0,0,0,0,0,0,0,0
USER Lu kunyuk',0,1,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER USER USER USER USER USER USER Rezim paling bejat ya Rezimnya USER, negara ancur kebanyakan import,\nRp nyungsep dibilang dollar yg menguat\nHarga sawit ancur",1,1,1,0,0,0,0,0,1,1,0,0
USER Bani tanpa sumbu alias taplak alias cebong mulai berkerumun. \xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1,0,1,0
RT USER Infrastruktur yg mana era SBY bangun setahu saya gk ada,1,0,1,0,0,0,0,0,1,1,0,0
USER DIKTATOR JOKOWI itu betul-betul jongos NAHDATUL ULAMA,1,1,1,0,1,0,0,0,0,1,0,0
Ketua KPU Menilai Debat Pilgub Jatim Berlangsung Menarik,0,0,0,0,0,0,0,0,0,0,0,0
"5 April 1815 Gunung Tambora di Sumbawa, Nusa Tenggara Barat, meletus. Naskah lokal mencatat meletusnya gunung Tambora salah satunya karena Allah murka pada raja Tambora.",0,0,0,0,0,0,0,0,0,0,0,0
demo dipersulit Cuma di zaman jokowi,1,0,1,0,0,0,0,0,1,1,0,0
USER USER USER Bkn keren lgi namanya saja gubernur indonesia. Presiden karang ja ga da yg bilang presiden indonesia... presiden cebong baru banyak yg bilang wkwkwkk',1,1,1,0,0,0,0,0,1,1,0,0
anggota dpr ri keberadaan perawat amat dibutuhkan karenanya harus dapat penghargaan setimpal,0,0,0,0,0,0,0,0,0,0,0,0
USER Bukannya ada gereja Kristen jawa ya?',0,0,0,0,0,0,0,0,0,0,0,0
"USER ""jangan sok polos, itu genitnya kaya banci""'",1,1,1,0,0,0,0,1,0,1,0,0
USER pk jokowi bisa menguasai saham pt frefoort 51 persen kaum bani cabul kaum kampret yg kejang yg nyinyir',1,1,0,1,0,0,0,0,1,0,1,0
USER Maksudnya dia cacat?',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Dalam beberapa hal banyak silang pendapat ulama,tp yg tidak silang pendapat adalah diantaranya salat di awal waktu &amp; menikah",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER Bah otak onta satu ini bener2 sedeng sdh,saya tau ulama mu membicarakan ekonomi muslim,jgn di ulang2 onta somplak..saya hanya tanya tu gmn cara memperkuat ekonomi muslim,gtu",1,1,1,0,0,0,1,0,0,1,0,0
"bodo menyampah aku baca semua rumours pasal transfer window nanti. baik cakap je senang ""SEMUA PLAYER STAR , STRIKER POWER , MID POWER , DEF POWER SEDANG DIBURU OLEH MANCHESTER UNITED. CLUB LAIN BOLE PERGI MAIN JAUH2 SEBAB MENYU NAK KUMPUL SMUA STAR DLM CLUB. SEKIAN kepala bana.'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER Itu anda katolik jgn Samakn dgn km umat Islam,, akidah km berbeda dgn anda....'",0,0,0,0,0,0,0,0,0,0,0,0
"Rentetan kasus kriminal terkait perbankan, mulai dari skimming hingga pembobolan kartu kredit ini membuat nasabah was-was akan keamanan data mereka.",0,0,0,0,0,0,0,0,0,0,0,0
Menyamakan Allah SWT yang dungu & biadab dengan Tuhan di balik gerhana adalah PENYESATAN,1,1,0,1,1,0,0,0,0,0,1,0
lewat kamar kamu liat kamu elusin memek/ heh ngapain itu tangannya? -barom fc',0,1,0,0,0,0,0,0,0,0,0,0
"presiden kita, baiknya terlalu sedikit, BOHONGnya terlalu banyak! blokir jokowi lengserkan jokowi",1,0,1,0,0,0,0,0,1,0,0,1
USER USER Coba klu bukan petugas partai...sy rasa bisa menjalankan pemerintahan dgn benar dan tdk perlu byk infrastrutur klu sektor yg lain malah nggak jalan kok skrg malah byk hutang dan byk tka yg masuk.pikirkan itu jgn byk pencitraan.',1,0,1,0,0,0,0,0,1,1,0,0
"USER USER USER Karena gak ada kristen transnasional yang ingin merubah dasar negara Indonesia, makanya gak perlu embel2 \xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\x83'",0,0,0,0,0,0,0,0,0,0,0,0
"kehilangan kedua tangan dan kakinya.\xe2\x80\x9d Setelah berdiam cukup lama Ibunya mengatakan \xe2\x80\x9cBaiklah, tidak apa-apa jika hanya beberapa hari, tetapi sangat merepotkan untuk mengurus orang cacat. Itu akan menjadi beban bagi kami. Mungkin akan",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER #2019GantiPresiden; krn saya butuh pemimpin yg pro pribumi, bukan pro TKA",1,0,1,0,0,0,0,0,1,1,0,0
USER USER Cebong bloon gub Aceh itu partai pengusungnya PDIP',1,1,0,1,0,0,0,0,1,0,1,0
"USER Bohay tuh bokong nya , doggy stile enak'",0,1,0,0,0,0,0,0,0,0,0,0
"USER USER Ingat berita tentang adanya tempat tidur di ruang kerja wakil ketua DPR ini, buat apa ya?'",0,0,0,0,0,0,0,0,0,0,0,0
"2. Lahir dari keluarga Kristen, Ronald banyak berhubungan dengan tetangganya yang Muslim, dan dari keluarga bapaknya banyak kerabat dari Muslim. Hubungan mereka baik-baik saja sebelum pecah konflik 1999. #DiskusiKDE'",0,0,0,0,0,0,0,0,0,0,0,0
Rakyat butuh pangan yang disediakan beton bertulang...,0,0,0,0,0,0,0,0,0,0,0,0
"Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018; ; Gaaaasss",0,0,0,0,0,0,0,0,0,0,0,0
USER Orang udik sok pinter ya gini ini jadinya yang keluar dari congornya....',1,1,1,0,0,0,0,0,1,1,0,0
Genosida Muslim Rohingya oleh Teroris Budha Myanmar! URL +80 desa Muslim Rohingya tlh dibakar Teroris Budha!'',1,0,0,1,1,0,0,0,0,0,1,0
"Ya Allah Pak USER ...pdkg2 anda gampang bener anjing2 in org. Pdhl dia sdri kurang baca ; ; Pemerintah batal dpt 51% saham FP FP bantah tlh sepakat divestasi 51% ssham Udah nebar hoax, jelek2in USER dan Pak Harto lagi",1,1,1,0,0,0,0,0,1,1,0,0
"Harusnya di peringatkan, kalo , masih jahat ama islam bakalan di usir china budha di indonesia",1,0,0,1,1,1,0,0,0,0,1,0
"Dukungan lingkungan. Kurangnya imunisasi, kasih sayang yang cukup dan kebutuhan ekonomi dapat mempengaruhi nafsu makan, kebutuhan kesehatan.",0,0,0,0,0,0,0,0,0,0,0,0
"â??Pengembangan Industri 4.0 menjadi sebuah peluang signifikan bagi Indonesia dalam meningkatkan daya saing produk industri nasional di pasar globalâ?? Leonard Tampubolon, Deputi Bidang Ekonomi Bappenas #ReadyForIndustry4.0 #FMB9",0,0,0,0,0,0,0,0,0,0,0,0
USER Hahaha part mana yang cina ntah... yang aku faham aku balas lah cina balik. Yang tak faham hmmmm',0,0,0,0,0,0,0,0,0,0,0,0
suruh jawab salam pun susah ke anak babi ni eii babi nya jeezzzz',1,1,1,0,0,0,0,0,1,1,0,0
"Rame-rame Hijrah ke PBB, Pengamat: Kemungkinan PPP Tidak Lolos Ambang Batas Parlemen",0,0,0,0,0,0,0,0,0,0,0,0
RT USER USER Video lengkap ada di Youtube yak 30 menit sekian dan mejelekkan SBY. Elo cari aja STRATEGI PRABOWO.,1,0,1,0,0,0,0,0,1,1,0,0
RT USER: USER Gw lebih setuju kalau DPR yang di bubarkan,1,0,0,1,0,0,0,0,1,0,0,1
"Setelah AS Menyerang Suriah yg didukung Israel, Turki dan Arab Saudi, Warga Palestina yang di Jalur Gaza melakukan aksi demo bakar bendera AS &amp; beri dukungan kpd Presiden Suriah Bashar Al Assad.; ; Pertanyaanya : yg suka demo bawa bendera Palestina kem",0,0,0,0,0,0,0,0,0,0,0,0
USER Hidup pak jokowi ada layak menjadi presiden 5 tahun ke depan lagi,0,0,0,0,0,0,0,0,0,0,0,0
USER Anjir ngakak mulu gua',0,1,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER Yakin deh yg pencitraan cuma jokowi,1,0,1,0,0,0,0,0,1,1,0,0
USER Ha ha ha ha ha ....calon presiden ..cuma jago cocot ha ha ha ...ngurusi DKI kagak becus ha ha ha ha',1,1,1,0,0,0,0,0,1,1,0,0
RT USER: Siswi madrasah ngentot di ke kebon\n\n#hijab #ngentot #ngewe #bahancoli #blowjob #kulumin #kontol URL,0,1,0,0,0,0,0,0,0,0,0,0
Males bgt ngikutin namanya politik indonesia..... gw nunggu presiden yg bisa bkin indonesia semaju singapura bahkan kayak dubai baru gw dkung 1000% ...... politik indonesia mah masih 70% cuit2.. sorry gw ngomong gni karena ini adalah fakta...,1,0,0,1,0,0,0,0,1,0,1,0
"Yang satu mah foto terus gak dimana2 ,foto sendiri lg haddeehh..",0,0,0,0,0,0,0,0,0,0,0,0
"ahmad dhani itu borok, sampah, babi, anjing. Saya adalah orang pertama yg sangat muak liat muka dhani dan saya berbangga.",1,1,1,0,0,0,0,0,1,1,0,0
USER Sumpah gak nyambung samsek. Asaan di PE 1 udah pernah. Ini guenya yang bego apa gimana.',0,1,0,0,0,0,0,0,0,0,0,0
"-- kapan. \n\n""Kemana aku harus pergi?"" \n\nSuara terdengar setengah berbisik hingga hanya dirinya sendiri yang mungkin dapat mendengarnya. Kopor yang dia tarik seolah menjadi saksi bisu dari ketidakberdayaannya saat ini. Tidak ada arah dan tujuan; hanya",0,0,0,0,0,0,0,0,0,0,0,0
"USER Mungkin juga bisa. Cuma waktu jamannya suju gue ga begitu ngeh. Tapi kan tau sendiri akhir2 ini org indonesia gimana, asal korea dikit dibilang kafir (ykwim), plastik, apalagi abis insiden poll kemaren. But kalo emg berjalan baik, alhamd",0,0,0,0,0,0,0,0,0,0,0,0
Aku tak faham la apa motif setengah setengah individu yg ada kuasa autoriti yg rakyat bagi ni cuba ketengahkan. Terutama sekali penggunaan bahasa cina utk statement statement tertentu. Kenapa eh nak kena guna bahasa cina ?',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Udik luh',1,1,1,0,0,0,0,0,1,1,0,0
USER USER HTI jg organisasi dgn paham terlarang di Bumi Pancasila jd hrs Segera di Bubarkan,1,0,0,1,1,0,0,0,0,0,0,1
"Hai gaes...\nSebentar lagi Agustus.\nJangan lupa dibunderi ya tanggalnya! Tanggal 12 Agustus 2018 yuk kita seru-seruan bareng kami Kocak Aula.\nAda Kak Mila Armidya Sari, Kiwil Lutfi Afifih Cungkring Arjuna Jawa, sikribo Jimat, dan aku.'",0,0,0,0,0,0,0,0,0,0,0,0
Kevin Sanjaya iki emang geblek',1,1,1,0,0,0,0,0,1,1,0,0
2. Kesukaan atas Ganjar Pranowo disebabkan beberapa gebrakan penting yang dilakukan olehnya selama menjabat sebagai gubernur Jawa Tengah #EkotrenGanjarYasinNo1,0,0,0,0,0,0,0,0,0,0,0,0
SOLUSINYA ada Dua pilihan; ; Artinya Harus Melalui Ekonomi : ; 1. Anda Memilih Ekonomi Perdagangan ; 2. Atau Anda Memilih Ekonomi Negara.,0,0,0,0,0,0,0,0,0,0,0,0
USER Woi kecoa lu bisa baca dari atas? Jangan terlalu dungu ya dasar kecoa..\xf0\x9f\x98\x85',1,1,1,0,0,0,0,0,1,1,0,0
"Habis berenang di safari, pasti mata sepet., resiko mata sipit, mudah ngantuk,, \xf0\x9f\x98\x91'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Banyak bacot aja lo...\nSekarang kok diobok obok tuh',1,1,1,0,0,0,0,0,1,1,0,0
USER 70% indonesia klo gak slah sudah di kuasai cina bang,1,0,0,1,0,1,0,0,0,0,1,0
USER USER Tapi aku tetap berdiri kukuh dengan tweet pertama aku. Menggunakan agama untuk mainan politik.,0,0,0,0,0,0,0,0,0,0,0,0
RT USER Arab saudi komunis hanya antek PKI yg mengkriminalisasi ulama,1,0,0,1,0,1,0,0,0,0,1,0
"USER Soalnya, kalo pas dirazia polsis / pks (polisi keamanan sekolah), yg ngga pake kerudung disuruh rambutnya diiket. Yg berjilbab tapi pas dirazia tercyduc ngga pake jilbab, disuruh pake taplak sampe jam pulang. Wkwk'",0,0,0,0,0,0,0,0,0,0,0,0
"kalau pak JKW diam dan merasa gak terusik bisa apa? bisa jadi peristiwa itu ada,salahnya si kunyuk\nArseto bawa nama pak JKW skrg kaya! dulu sblm jadi RI1 pelaporan 27M,setelah jadi RI1,setiap bln gak ada pengeluaran,gaji ditabung ,pasti kaya lah! URL",1,1,1,0,0,0,0,0,1,1,0,0
Belum selesai pertandingannya belum bisa dibilang kambek,0,0,0,0,0,0,0,0,0,0,0,0
DAP ANTI ISLAM; #undiPKRundiDAP; ; Mohon sebarkan seluasnya.. Jangan benarkan DAP menjajah walau seinci pun bumi Malaysia ni!!! Allahuakhbar,0,0,0,0,0,0,0,0,0,0,0,0
"USER Kau kan transgender\nIyain aja, biar kau tenar'",1,0,1,0,0,0,0,1,0,1,0,0
"Mau tlp kampret gitu yakkkk, nyatanya pls sekarat....'",0,1,0,0,0,0,0,0,0,0,0,0
USER USER USER USER Bukannya teraweh malah nyebar spoiler anjir anjir jancuk lah',0,1,0,0,0,0,0,0,0,0,0,0
USER DM(di memek)maksudnya ndok',0,1,0,0,0,0,0,0,0,0,0,0
RT USER Jakarta diambang kehancuran ditangan anies n sandi. krn mereka berdua gk bisa apa-apa bro,1,0,0,1,0,0,0,0,1,0,1,0
"""Secara alami perempuan selalu memberi perhatian kepada anak- anak dan keluarga. Itu yang membuat gerakan perempuan menjadi penting karena ia selalu fokus pada kesejahteraan keluarga yang artinya kesejahteraan rakyat juga terjamin"". Selamat Hari Kartini",0,0,0,0,0,0,0,0,0,0,0,0
"Kacau, palsu, sok cantik, munafik, pembohongan publik, sensasi dan yg pasti bencong URL",1,1,1,0,0,0,0,1,0,1,0,0
USER Tidur bolot',0,1,0,0,0,0,0,0,0,0,0,0
USER Era rejim kacung apa aja bisa terjadi! \n#2019GantiPresiden',1,1,1,0,0,0,0,0,1,1,0,0
USER USER Komunis apa sosialis?',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER cacat bgt ican goblok',1,1,1,0,0,0,1,0,0,1,0,0
USER Aku sama mas\xc2\xb2 jawa katolik mas\xc2\xb2nya brewokan semua. Apakah sebuah kebetulan?',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER Bpk Reformasi tidak seharusnya seperti itu.\nHarus nya memberi contoh yg baik, bkn banyak cocot.'",1,1,1,0,0,0,0,0,1,1,0,0
USER Haduhhh haduhhh belajar gembel dari siapa',0,1,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER USER Modal cocot!\nDpt amplop!\n\nOtak awam &amp; fans nya sajah rawan radikalis kena penghukuman Nge-nuhan dgn neraka!\n\nEdan!!!',1,1,0,1,0,0,1,0,0,0,1,0
USER Bener juga. Orang2 yang biasa njeplak asal buka mulut di depan publik itu kemungkinan besar sakaw bin sarap gegara narkoba.',0,1,0,0,0,0,0,0,0,0,0,0
Profil :; SDN 1 Tikep 1998-1999; SDN 9 Tikep 1999-2004; SMPN 1 Tikep 2004-2007; SMAN 1 Tikep 2007-2010; Antropologi 2010-2015; Fakultas Ilmu Budaya; Universitas Halu Oleo-Kota Kendari,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER jual memek kok di sosmed dasar pecun!',1,1,1,0,0,0,0,1,0,1,0,0
maaf sipit mtmu ku skip\xf0\x9f\x98\x94',0,0,0,0,0,0,0,0,0,0,0,0
Jangan pake lama utk Lengserkan si Jokowi.,1,0,1,0,0,0,0,0,1,1,0,0
"USER USER USER Makanya cebong ber IQ200 sekolam, karena gak bisa bedain fakta dengan provokasi, gak bisa bedain fakta dgn fitnah'",1,1,1,0,0,0,0,0,1,1,0,0
17. SBY paham mustahil bisa menang pemilihan presiden jika tdk didukung komunitas tionghoa khususnya para taipan. pemilihan presiden itu sangat mahal !,1,0,1,0,0,0,0,0,1,1,0,0
"USER Udah siap di demo berjilid2 sama bani cingkrang ? Malaysia memberlakukan syariat Islam, tapi melegalkan perjudian dengan berbagai syarat dan ketentuan yg ""strict"".'",0,0,0,0,0,0,0,0,0,0,0,0
USER Duh dah lama ga lomba menghias telor \xf0\x9f\x98\x82\xf0\x9f\x98\x82\nDulu sekelasku ambis semua\nHadiahnya padahal cuma taplak -_-',0,0,0,0,0,0,0,0,0,0,0,0
\xe2\x86\xbb\n\n... dan homo jadi mau tidak mau saya pun merasa harus membuktikan kalau saya tidak banci ke orang-orang namun sepertinya gagal karena banyak faktor apalagi dengan wajah saya yang bisa dibilang terlalu manis. Kedoyanan para wanita untuk di uwel-uwel. \n\n\xe2\x86\xb,0,1,0,0,0,0,0,0,0,0,0,0
USER USER TGB JADI CEBONG\nGKGKGK\nULAMA CEBONG',1,1,1,0,0,0,0,0,1,1,0,0
"Pas lg makan dpt omelan itu rasanya seperti makan tai kucing dipagi hari.\nGak pake ngunyah, asal telen aja biar cpt abis ini sarapan'",0,1,0,0,0,0,0,0,0,0,0,0
USER USER mbak kunti-kuntinya tu lhoo \xf0\x9f\x91\xb,0,0,0,0,0,0,0,0,0,0,0,0
"2,Dan sesungguhnya jika kamu mendatangkan kepada orang-orang (Yahudi dan Nasrani) yang diberi Al Kita",0,0,0,0,0,0,0,0,0,0,0,0
CERITA &amp; LAGU - SI RAJA MONYET (BAGIAN KEDUA) URL,0,0,0,0,0,0,0,0,0,0,0,0
USER USER Aamiin......cuma makin banyak yg melencengkan agama....sejak rejim ini berkuasa...Kuasa Allah Melebihi Segalanya..',0,0,0,0,0,0,0,0,0,0,0,0
17. Akan berbicara terkait kasus BLBI;,0,0,0,0,0,0,0,0,0,0,0,0
maka didirikan banyak badan ekstra konstitusional seperti Front Nasional yang digunakan oleh PKI sebagai wadah kegiatan politik.',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Pengin gubernur baru,0,0,0,0,0,0,0,0,0,0,0,0
"USER Sambunvan tertutup dengan kekehan masih singgah di bilah bibir Ocha dan berhenti saat sampai di toko kue yang ia maksud tadi. \n\nSetelah membayar, ia pun langsung bergegas menuju rumah untuk menyiapkan segala sesuatunya. Untuk Milly. Dan menunggu si kunyuk Eds sampai di rumah.'",0,1,0,0,0,0,0,0,0,0,0,0
USER Seperti doeloe kaum yahudi bermigrasi ke palestine bang ..apakah mirip di mari kalo iyaa kita musti sabar nunggu #2019GantiPresiden',1,0,0,1,1,0,0,0,0,0,1,0
anjir tertipu lagi!!',0,1,0,0,0,0,0,0,0,0,0,0
"Dunia Perfilman Kembali Berduka, Aktor Kawakan Deddy Sutomo Meninggal Dunia - Warta Ekonomi",0,0,0,0,0,0,0,0,0,0,0,0
